0,1,2,3,4
-235.76901,123.29079,-63.354996,23.50597,-4.9049163
-392.44827,38.759274,-7.694029,30.002733,7.491734
-446.777,44.49129,55.30192,28.475739,33.769352
-284.77853,13.379121,-58.331623,7.4978056,-12.384522
-284.6748,110.4552,-28.313078,-1.6603926,-16.048788
-416.50046,59.66665,-44.351078,-5.6256666,-28.800783
-214.66626,126.765526,-85.06718,-32.384705,-29.748606
-49.131447,-2.0756693,-76.87636,-48.750134,-34.80413
-200.86145,28.378946,-32.462963,6.9533,-24.180641
-448.92297,36.30936,52.855354,36.647484,40.8451
-290.53653,55.707645,-53.64997,3.8201954,-12.268199
-185.1204,-30.17833,-22.445799,0.95256406,-3.2386615
-198.97957,123.9457,-29.81244,25.776901,-21.527813
-388.1142,70.39381,15.666394,42.85006,-18.232473
-419.78033,59.38712,-73.4468,-14.840629,-5.1177764
-368.662,93.01436,17.20468,20.306324,1.4792756
-452.0419,40.14427,54.640488,29.088274,36.782513
-357.35977,64.90687,-19.815592,-7.770267,-8.185309
-335.98196,66.032845,-65.24227,-8.207047,-5.847858
-446.00986,40.377666,51.382362,26.812422,34.737984
-211.98373,-4.2226424,-59.63487,1.96013,-23.342499
-409.00577,35.202484,-34.00844,11.195003,-18.98693
-317.01785,-38.022507,-37.729362,30.374788,-22.462685
-437.22382,40.67428,47.940323,25.962812,33.594063
-397.85617,88.238525,-6.394605,-0.86184514,7.5484743
-340.55066,111.889336,-19.859087,-1.8970535,-22.805273
-209.98596,96.93247,-20.714823,-8.922433,-10.231233
-342.0754,35.45506,35.18771,35.933304,24.395815
-109.51673,66.443214,-34.019806,-55.74369,-57.341316
-320.12616,84.484795,-29.620775,-20.14745,-16.147333
-460.71667,59.814964,8.6820135,2.9741545,11.13536
-143.55817,125.474205,-98.99844,47.889236,-28.804092
-311.58685,10.16247,-51.69707,46.249203,-5.5469933
-450.28546,49.76401,61.53404,29.509806,32.699726
-167.71684,-12.544512,-68.28698,0.0022274095,13.484506
-395.4679,59.65701,-69.86591,-15.140605,-6.360092
-369.2822,68.70038,-39.5439,9.480968,-1.0848279
-436.8621,40.466064,48.031013,26.4471,33.3558
-294.0436,86.03249,-33.427025,17.70297,-9.0135145
-246.34663,18.21861,-64.2144,21.358286,0.7405464
-490.41037,82.48071,-2.3026547,10.497755,-0.5683498
-143.49263,79.38214,-108.863716,-33.12881,-22.576664
-451.859,48.99658,62.149014,29.798641,32.774063
-344.25668,36.969242,6.1209974,9.121349,5.444255
-305.84946,92.539986,-34.053627,-8.42646,-17.284328
-326.6984,74.61631,-24.807516,1.0339559,-3.6678271
-394.75195,32.819775,-29.59534,0.26836243,6.5790415
-257.51822,67.33401,-63.36283,-13.954138,-8.010777
-408.97803,48.642414,-42.753197,-3.7156875,-9.223935
-250.44809,53.939148,-65.63112,22.529587,-41.130547
-217.36615,54.92023,-48.181385,-17.83658,-17.031443
-457.83566,99.699715,9.102364,33.74145,20.691338
-369.6114,66.52083,-68.75692,-14.732229,-7.474559
-276.88083,45.246273,-63.73221,4.7871065,-2.6072533
-408.44778,24.507576,-51.9989,0.15649447,-20.931536
-451.18823,48.504955,60.259087,28.943571,32.831158
-312.457,95.12208,-27.607016,10.295691,-10.477517
-373.14728,68.74377,-27.178095,6.9885063,8.553639
-237.7101,35.775166,-84.16553,-21.966722,-24.34245
-266.49307,54.958183,-35.758724,0.88449496,-34.893753
-299.6783,68.032936,-18.768026,3.6955578,-15.496554
-164.01378,78.247536,-36.494846,2.0155518,4.1290445
-227.209,57.023697,-27.500248,3.2144642,-8.274263
-356.99826,78.617226,-62.122734,-13.580575,-15.348366
-326.50555,65.16061,-32.124367,-1.6670849,-2.143187
-507.14124,94.49416,-6.882303,9.791577,11.565704
-304.71643,61.8459,-61.951775,-12.854592,-15.014781
-465.58887,114.34535,13.013445,25.918352,14.887509
-486.03317,101.505684,-42.925274,-5.2544303,-0.57286483
-335.48346,84.707794,-41.59489,-3.0460625,-34.084385
-442.0181,68.68174,-4.381943,25.419588,14.918003
-440.10992,117.74507,7.203032,27.724976,11.926583
-369.0003,89.012794,-26.510906,18.52135,-2.1846051
-491.10727,83.07657,13.635719,13.050816,10.723395
-41.937943,-7.9938164,-56.290413,40.28548,12.227964
-455.2833,129.02802,20.018648,26.919115,18.351284
-307.7589,63.29616,-34.729424,9.608394,10.963713
-330.03815,52.85302,-24.665518,11.018784,-21.513968
-140.07233,129.06763,-28.436813,8.644378,-11.895235
-140.55836,79.13964,-43.049404,22.271824,11.316606
-356.75375,68.5687,27.273087,16.017336,-6.047394
-453.54892,138.48003,-12.559926,-0.60058033,-5.8981204
-449.35092,107.31222,43.648403,41.273983,16.49726
-312.74182,95.96816,-11.800268,1.5394801,-3.0528417
-149.0856,79.111046,-117.27854,-49.262997,-46.099827
-389.93732,60.645855,-71.24594,-16.81233,-6.308821
-204.00208,79.6638,-2.4931285,40.07012,24.397566
-351.88297,-52.503014,-108.548355,-3.3178513,-12.524392
-408.26688,76.80261,-24.190865,19.607206,17.698444
-466.48337,103.52563,21.352064,35.25187,10.720388
-222.39275,51.96484,-43.27065,-18.295097,-26.873682
-450.3306,55.01229,-58.41703,-6.233976,0.09924201
-426.82297,85.07476,-8.224418,20.293552,-1.1222858
-263.06265,110.21022,-36.62223,-27.617128,0.6846537
-351.74268,62.62463,1.7669123,27.892239,10.909433
-250.20963,-4.124441,-34.86122,16.403078,-29.770723
-293.388,127.570404,-71.9884,17.868101,-15.881555
-370.0178,73.9222,-40.358517,8.144594,-14.792001
-333.7503,38.89015,-19.836922,21.369106,-5.7488055
-175.73349,31.519321,-33.273857,25.432251,-10.686728
-478.21762,94.847466,34.993916,31.258612,16.038143
-327.901,107.035835,-11.880662,7.1220775,-16.055048
-312.97733,-8.131824,-71.626205,-25.566158,-0.3322568
-294.06717,25.756294,-53.37694,-16.750486,-21.60825
-303.32172,95.276245,-45.382843,25.932621,-21.05164
-154.3116,79.14635,-31.930492,6.9390182,7.4455695
-410.2116,46.84633,44.381634,24.257294,30.396343
-306.39603,49.173443,-30.697676,-11.458488,-2.9881203
-181.48206,127.30299,-61.203667,-15.394798,-28.663502
-248.58119,82.877144,-5.0990047,21.523958,13.802711
-449.42743,86.011536,-2.5372572,26.423082,16.507643
-455.16013,39.54018,55.740482,28.626451,36.410725
-228.10297,129.78642,-50.93512,-2.8453171,-15.886916
-338.33286,55.36039,-5.9455185,26.741611,-19.351404
-203.17586,102.15364,-31.564495,-6.495245,-7.388308
-450.1469,112.52495,52.016182,47.10276,19.252752
-402.42313,48.693428,40.99905,22.737093,28.777355
-298.57593,60.271152,-63.98158,-11.414782,-15.391737
-368.94598,68.74341,-67.86351,-4.7692184,-18.430656
-443.25253,140.82793,15.247034,15.585757,10.277994
-225.86162,-24.135773,-90.33867,-10.093386,-13.489679
-326.32816,90.767944,12.511055,25.67582,15.075931
-333.0319,95.4138,-40.325798,-13.27725,-14.788733
-814.7819,23.617088,-14.578197,-1.8878562,-2.5696056
-219.27142,66.03243,-65.05762,-17.175125,-22.296572
-211.28624,86.27826,-35.423496,-0.9494008,-29.157667
-405.69986,-54.31075,-88.49233,12.729668,21.872766
-366.67365,38.008717,-40.00457,19.921045,-30.650328
-390.86652,37.640423,46.131004,32.949547,32.050667
-453.24823,39.731636,54.917545,29.110224,36.542225
-386.52908,51.77799,-57.035477,-7.6313906,-2.796778
-281.87247,56.410103,8.93061,2.7792528,-3.3759482
-345.86423,52.855984,-30.614643,-5.5710297,-8.80503
-191.45139,100.68347,-31.281237,-10.722572,17.49997
-441.72827,51.503544,56.84102,28.21082,32.69827
-318.22192,111.6848,-8.400937,0.30937365,-2.2916055
-173.61903,144.65085,-75.602135,15.03104,5.392455
-446.75226,51.07669,60.03465,28.995022,32.823204
-436.55283,86.8566,-20.081888,30.087431,23.585842
-442.95047,120.087845,-25.470287,-21.717142,21.971292
-331.3082,34.839622,-61.124878,-9.673903,-13.659339
-287.52875,72.31433,-16.839504,33.507866,24.287237
-430.37653,108.15344,24.429045,11.797577,8.867658
-294.60257,98.64731,-26.525845,7.670674,-31.409225
-189.616,82.095314,5.492122,-6.763177,-12.720118
-210.54323,127.413635,-23.013025,-9.129551,-11.697156
-179.4998,128.14388,-58.44914,-18.990644,-24.040491
-191.50542,-68.98183,-1.2141702,5.369436,18.309443
-402.34583,121.59391,-1.9869885,40.653786,-23.24745
-175.23224,11.932701,-32.034103,15.658256,47.1604
-207.27156,-3.5763946,-135.80893,-6.524019,-21.783787
-399.43723,47.402523,40.571274,24.737152,28.060766
-412.88593,62.444084,-41.714027,8.659018,-0.2899456
-320.64124,32.720818,-32.38639,9.704473,-33.55419
-449.95462,89.195656,-32.8999,5.2692266,11.40492
-410.89648,12.187061,-62.339172,-19.103237,-16.424856
-39.69153,81.866196,-37.404243,17.649933,-10.96776
-125.25586,79.13981,-28.721432,-5.580515,-15.2856655
-453.15182,40.6692,54.732445,27.739735,36.104065
-278.1689,130.87694,-42.538925,13.308433,-7.702298
-213.51639,50.546925,-87.72081,-9.402006,-20.379211
-451.59384,41.40882,54.096653,27.54927,36.176678
-289.20004,106.89871,-36.60416,-1.7302943,-21.326685
-336.59753,69.56039,-37.18948,15.181483,22.868721
-379.3612,99.41987,-14.942112,28.944939,8.367315
-252.28784,131.12984,-44.236378,16.567215,-8.706911
-475.92456,67.60705,-16.35069,-12.384954,2.6147137
-419.24286,39.9255,46.673336,27.54618,32.128998
-237.75853,59.855553,-100.92827,6.2794523,-29.298246
-242.16599,54.343613,-82.32906,-26.886835,-35.239388
-387.10193,101.81295,13.035997,0.3266837,-8.109587
-460.4658,34.063152,-8.64205,26.410917,8.380045
-273.95096,53.92516,-8.851943,10.2608595,-28.1081
-180.80408,140.17598,-63.21442,-4.8092713,-20.210276
-537.54504,45.39453,-71.33452,-29.792318,-20.661955
-371.95447,38.548508,-4.762548,-16.374744,-25.86864
-301.0448,76.69857,-41.753437,22.87486,-9.506518
-377.64078,122.36564,13.103572,15.593897,3.4097505
-321.56412,35.477245,-55.478855,2.76988,7.2619553
-363.4652,60.153866,-60.543343,-10.870579,-10.534453
-381.84225,56.00707,-42.79076,-32.34011,-18.432783
-455.36383,-7.0629654,-46.124775,-2.0047405,-28.425371
-326.40878,42.235783,-20.929657,7.195796,-13.770808
-240.24251,20.011839,-18.864704,-14.904639,-41.339306
-396.72217,74.6197,13.654771,43.25059,-2.8299928
-296.56647,-15.037819,-56.902122,16.88799,-14.614435
-175.61218,76.4043,-37.786797,-12.06079,-24.687416
-410.3031,38.924713,-82.538666,-3.0539353,-3.7298608
-568.0778,100.63909,6.962684,16.933975,9.262352
-328.31778,76.00629,-45.258656,10.031024,4.875862
-449.47507,48.827526,58.897366,28.273926,32.965004
-196.61601,145.58833,-63.950146,-9.182417,-22.358278
-186.61183,49.157887,-65.84613,-3.6587105,-9.485696
-471.63055,116.0984,-22.408072,-33.542305,-26.617281
-451.44034,40.377247,53.96935,28.216728,36.302914
-250.53346,57.409164,-76.47299,-7.4088535,-35.51178
-173.15947,52.604332,-32.834335,-17.736061,-41.293407
-109.6147,23.309181,-80.67048,-13.429526,-16.225433
-302.42612,66.7248,-31.044592,11.476943,-9.484831
-370.76447,23.729147,-44.54625,-22.242756,-24.134417
-392.59256,28.935644,-66.29354,3.1536918,-10.136979
-186.19786,24.340326,-74.0521,-9.101124,-23.229973
-224.77277,84.84914,-10.808962,27.620975,-12.208208
-518.7652,36.533516,-26.239344,14.294091,-13.534673
-530.1302,-38.79307,-75.48367,-27.166847,-20.206072
-265.77066,95.00435,-41.2869,3.4929085,11.383563
-318.88773,61.781307,-134.62671,50.654724,-36.836258
-220.88736,69.78865,-126.21523,-33.449066,-66.84251
-451.73645,43.75807,56.214844,28.595407,35.89045
-422.12152,74.03229,-8.071408,2.841454,2.3392665
-255.96994,125.83232,-48.842247,15.618805,-11.546386
-159.62924,72.36801,-92.137596,-41.78377,-49.26303
-430.02795,49.966324,52.355343,28.436298,33.07353
-352.6475,-35.114532,-24.144495,50.345615,21.303675
-398.0379,48.565594,40.061005,23.8596,27.784084
-420.9104,55.051384,-29.830061,7.0185647,9.123947
-233.93195,123.009865,-66.68026,24.101278,-12.490161
-418.23193,45.66012,49.05157,29.124224,32.608013
-349.2969,50.789196,-48.962486,-11.659745,-12.437718
-406.72165,40.281387,44.276146,30.03645,32.353214
-449.32852,36.555496,52.67033,29.70448,37.354336
-276.22488,24.42041,-13.686532,15.933881,1.9519818
-365.8291,89.77025,-4.8698564,-22.286543,-16.206993
-212.60245,41.552986,-69.79989,37.6612,-32.27721
-483.9568,127.07758,27.333424,20.988619,5.4393077
-385.32983,36.10084,38.014927,32.034946,31.099474
-249.37456,83.410805,-14.145402,-8.562026,-24.628456
-274.1613,137.64604,-8.962297,39.131477,22.656698
-285.18945,73.82996,-42.363987,-13.2905245,-18.237263
-368.41687,93.20004,-87.51666,-17.483255,-47.951626
-443.03897,51.713387,57.419933,28.045565,33.022335
-454.37527,48.615868,61.11396,29.863869,33.004887
-336.91122,34.45945,-46.84849,32.628635,-9.832291
-423.21216,48.295925,50.140415,28.653534,33.39765
-435.53403,62.247746,-37.414814,-11.640093,-17.046122
-385.22034,100.56579,-25.136011,3.8241665,31.654234
-217.25262,24.826462,-34.70571,6.5716157,-12.675331
-377.3426,160.7981,-3.7304518,24.09474,20.372282
-616.99634,79.36389,-0.7585431,28.723436,12.6785555
-440.7245,63.435886,4.2031646,5.3935866,-16.484621
-538.7786,61.556103,-26.615467,-21.145153,-13.552585
-168.44363,97.780075,-20.540312,3.7659955,3.205383
-403.98993,118.11739,28.117199,-2.2701194,18.308283
-302.63748,109.71709,-42.934402,-5.1616325,-1.7547089
-345.19278,68.75798,-58.53911,-7.3213954,-7.05981
-339.3867,47.737198,-40.070698,-10.374467,-15.467921
-376.82214,42.760506,-30.422808,-7.6572647,-18.158594
-372.1661,100.66174,-47.626858,7.748524,0.40437558
-394.21765,49.071938,37.96421,23.010397,26.840996
-150.58673,47.908363,-19.54495,-7.925681,-7.8257465
-448.01205,121.4226,9.07374,25.366783,11.183665
-172.72397,83.396286,-64.5637,-10.042061,-27.88347
-358.0125,79.66783,-29.26345,6.0880795,7.711421
-392.5476,50.00954,36.919064,22.151327,26.735323
-475.7865,104.6196,24.96261,34.012077,12.611497
-410.50632,108.476845,32.131203,33.385574,16.772259
-312.89032,98.88537,-31.162863,17.882336,-9.333592
-295.1278,44.767815,-32.69664,16.885258,4.842451
-457.43893,40.602585,13.494832,36.07088,-3.2133265
-174.27386,38.84171,-94.50546,7.0584526,-35.262707
-303.64706,-22.775068,-25.075977,-21.456398,-29.415161
-445.51837,114.00278,39.511417,34.262115,17.954796
-497.74918,108.82501,15.600946,24.402832,4.4859605
-446.60294,56.42499,-12.855131,7.5346394,7.515688
-324.82687,53.962353,-17.006767,7.75633,-52.43225
-328.6116,175.18027,-6.654,17.659231,21.115599
-411.44293,42.38564,-21.883738,10.033602,-6.2298336
-539.17316,11.249578,-8.961858,-5.447546,-2.6646419
-355.10052,29.66062,-3.9321861,11.347606,6.559514
-578.121,99.91674,-8.02,21.806818,25.493963
-275.87103,9.054387,-31.413164,1.6110353,-30.337938
-444.72272,55.981506,-59.845062,-6.1279054,-0.7005127
-414.89224,115.28188,27.813118,-3.1160095,16.502975
-561.4706,67.84603,-6.5930543,13.473234,7.7031937
-502.82465,86.94225,-7.965065,9.399633,-1.7662722
-237.75194,127.66754,10.316082,33.780083,11.043965
-329.71878,27.654284,-22.301846,29.490263,-28.69846
-290.49112,3.830578,-56.639942,14.887253,-30.95442
-485.86575,63.68294,-13.110214,18.092861,17.208195
-266.4044,10.588,-97.67435,-15.626658,4.3265834
-417.1615,46.110897,48.61894,28.872082,32.505947
-327.28293,55.031494,-10.178666,21.07009,2.3511934
-371.43262,71.963974,-9.869239,18.77346,-23.651321
-95.88386,74.93535,-41.52202,-35.719788,-35.823116
-385.72202,29.027643,-52.659325,6.9224825,3.0888114
-277.57428,46.262154,-52.194153,9.445817,-7.6476674
-454.64365,68.95542,-20.317062,17.626678,6.882287
-266.6798,89.59543,-42.239346,-10.990322,-12.764173
-500.91797,107.93734,-1.9845492,11.053107,-5.1574674
-244.40297,52.22034,-90.39535,-32.347244,-33.145924
-345.45877,84.01725,-38.388145,-21.933638,-19.91872
-426.3433,44.383106,42.15152,22.686417,32.53596
-287.88214,57.049995,-54.374187,-3.2069252,-24.848661
-246.29913,24.41224,-24.356321,-2.7621107,-26.996584
-476.80377,121.07019,17.51528,12.437328,6.19997
-270.34476,49.351295,-64.84987,-25.482132,-22.645092
-206.79742,-53.03987,-1.5718056,4.5541215,10.048313
-371.9012,82.5641,-61.614426,-4.962974,-14.248885
-389.2613,38.136795,44.678036,31.905666,32.15604
-350.52,108.64409,-85.451866,34.11646,-52.23083
-291.06906,125.723495,-56.114002,-12.724895,-35.99671
-393.51495,37.43375,41.301758,31.646961,32.712784
-214.01492,21.56367,-34.410366,6.3735027,-12.081183
-314.52405,30.845001,-18.644608,17.848625,4.8185105
-272.59866,57.125828,-14.310237,-5.9460917,-6.146229
-270.31973,103.32961,-7.499909,-2.5552344,-18.65003
-222.09673,126.382675,-40.583576,-2.0902529,-15.692001
-60.25984,85.385994,-61.161602,-8.456788,-9.073787
-175.31728,110.24336,-79.540665,-1.4025981,-21.083618
-535.798,81.07642,6.2833405,19.544847,11.22877
-264.42004,64.887115,-35.12187,-4.259231,-7.5161486
-395.0951,18.525959,-49.65054,-19.69046,-15.4678
-227.54832,126.1904,-39.411827,-2.7714024,-20.051142
-353.3496,47.18856,-35.315876,-5.965962,-6.5806713
-404.97305,64.78684,0.9515404,-4.89313,9.546526
-310.22055,69.18621,-50.671345,-21.881765,-24.753366
-347.4647,62.749397,-67.42308,-7.827559,-9.333414
-346.0563,109.07083,-37.946648,-0.4464332,-29.857756
-390.31427,126.39794,-37.456932,10.353094,-25.038681
-439.3271,35.322613,49.890488,29.00826,36.60889
-319.9457,85.466,20.180824,23.528452,19.597008
-361.5476,15.433234,-69.438194,29.702679,-69.5092
-301.13205,110.743904,23.869446,27.086542,26.686722
-452.57462,43.572346,56.70675,29.01766,35.639072
-453.28613,84.40712,-1.9988453,8.717203,-5.634881
-314.84866,63.981995,18.517445,0.6432664,-12.337415
-479.33246,47.96726,-21.64483,-12.190982,-14.245949
-411.1721,46.0304,44.91463,24.730497,29.92765
-311.47635,24.966085,-70.49955,2.2379336,7.07081
-504.42224,98.272125,4.6883817,11.135717,3.2547421
-210.20055,9.39461,-32.15363,4.100865,-9.957402
-417.8805,43.533024,-98.504654,-6.766116,-15.3373995
-421.04968,83.204025,-43.669247,-1.427008,-16.099125
-390.91064,64.89561,-58.121395,-16.285875,-15.994086
-359.45932,59.24278,-58.81375,9.352517,-2.4067113
-225.67377,51.217316,-13.870303,5.133094,-23.341377
-536.4894,77.551994,7.848574,5.66823,-5.0110354
-408.36798,46.90941,3.4436233,17.001999,0.3150218
-443.9473,44.66272,49.957844,27.000011,37.497837
-424.40536,109.39129,5.3007855,9.053099,9.2437725
-378.66843,123.62929,-15.98626,14.449428,-14.724578
-257.87268,29.056627,-136.17465,10.952001,-13.837199
-300.31964,74.432625,-21.012362,8.703849,3.1808274
-232.98819,125.13293,-41.007854,-4.5612235,-1.0330282
-268.07596,159.28217,-49.284874,8.312256,-23.623064
-312.86475,46.734837,-17.700876,-4.5080013,5.307985
-406.06488,67.64903,13.165733,26.979328,9.814867
-420.29248,76.57622,0.5479455,-1.9843597,-1.9595399
-423.77512,48.214912,50.26446,28.476088,33.401653
-427.4282,74.50387,-49.02581,-8.928717,10.912941
-317.39627,86.498535,-0.32051206,25.926453,11.387909
-467.5876,104.27664,-49.489548,21.10726,-7.954639
-321.07135,16.956598,-35.946655,29.425882,-1.5194176
-444.9149,131.99461,-30.885359,24.414093,22.657377
-338.9044,25.46449,-4.616735,-13.960901,-17.090872
-451.52747,49.308853,62.093376,29.77936,32.708965
-266.83615,52.952145,-41.51067,9.337027,-18.469578
-288.68484,68.337494,-8.075824,40.41277,-5.8126216
-278.3926,32.256824,-6.101387,-13.738448,-20.520021
-212.83282,58.400852,-47.18243,8.525814,1.8446857
-292.8001,71.49647,-58.859673,-13.049953,-16.359118
-201.43985,83.12116,-124.002266,32.50499,-46.530094
-233.64656,57.518154,-38.13658,3.2758446,3.7954736
-448.9076,30.203312,-72.50444,-2.8790908,-2.063909
-570.91455,83.26047,37.564713,16.50177,6.0561013
-196.4646,51.76797,-22.808542,-4.398213,-19.15784
-176.74953,130.93651,-32.88683,0.18297343,-12.265148
-190.34488,136.83392,-40.70086,6.807668,-8.23295
-239.99619,115.48064,-2.4369059,38.86256,27.866417
-416.15833,46.74782,48.05279,28.502693,33.045498
-205.54805,94.955414,-35.18492,8.000469,-3.1938357
-228.97281,163.90529,-44.74581,-14.317741,14.806851
-338.8235,65.56147,-36.830338,-13.9043665,-39.333904
-448.73245,85.37073,-28.320286,3.1473804,1.413581
-391.21515,44.904953,-88.64172,-6.6843657,-6.4577956
-413.21826,52.276775,-4.377331,24.381166,16.921246
-383.6036,52.758575,-66.09438,-11.508883,-15.767414
-416.96616,84.00205,-30.853916,6.528822,6.8189015
-493.59985,116.57643,-51.577312,11.259856,-12.044942
-365.40686,67.7611,-14.668304,-52.932274,-29.02963
-122.34921,56.486046,-80.51338,-30.371689,-28.646194
-367.53906,37.270954,39.029392,36.645576,27.346426
-353.2869,37.234943,-42.28717,10.103015,-14.289065
-370.59302,94.97948,-30.500076,7.193036,-14.567037
-145.15898,78.451385,-100.92503,-20.691118,-2.4181812
-273.94992,49.327618,-64.223564,-29.48713,-44.360027
-465.1772,98.361855,-7.6982765,25.692577,12.070156
-205.29317,134.23946,-65.5024,13.019384,-12.546954
-342.76822,66.49235,-22.713402,-13.409817,-35.176945
-414.05365,77.012634,14.703349,37.275932,11.240092
-465.96027,93.149,-3.0881476,29.74907,17.775763
-427.98297,58.957157,-61.918354,-5.050624,-2.7627892
-155.8531,54.05268,23.76422,26.898642,0.7947945
-474.94937,66.41337,-15.631968,-13.124081,3.1979816
-350.3073,51.68248,-14.333223,40.575806,-8.549975
-448.4193,44.865654,53.654854,27.540768,36.147533
-441.62375,51.761826,56.665157,28.125612,32.677708
-346.86035,31.468569,-19.67038,21.676168,14.608881
-480.74387,79.4874,6.8231277,4.75106,6.2800255
-524.92303,114.93826,18.910898,34.5928,23.292355
-393.83994,54.963192,-71.46518,-8.409082,-7.1966596
-417.66718,42.051678,47.099953,26.829094,31.088802
-180.5836,114.9473,-106.92688,-34.599895,-43.259415
-242.72853,80.99363,-87.79442,-24.060896,-25.033125
-451.06778,40.5577,53.91163,28.65577,36.208595
-209.8544,15.719086,-33.942528,4.8730474,-11.189558
-444.24127,115.42272,26.838724,30.938494,20.213829
-420.72137,47.414474,49.339947,28.839167,33.655426
-413.38535,106.683846,17.376623,-2.8123713,21.716316
-454.66653,42.46051,58.308426,30.064657,35.487553
-533.12067,11.917156,-2.6632125,13.115754,-26.726824
-170.24533,116.427246,-87.171364,-22.609081,-26.077566
-223.5153,47.67231,-16.077826,3.3072615,-23.685078
-410.27908,46.504257,44.447174,24.469444,30.375158
-401.9983,110.81043,-47.494686,-7.7698402,-37.529816
-403.20667,76.46857,-3.0307202,11.873118,17.871983
-279.05682,58.875355,-11.148613,23.356592,5.4306574
-423.95682,28.439121,-7.8026457,10.704767,0.17931172
-386.81186,146.04907,-6.6872525,19.69061,5.7096343
-426.9486,46.63891,43.218502,21.740547,32.550514
-453.3898,43.338486,57.75267,29.19873,35.3648
-434.01923,50.919537,53.76825,28.026731,32.692886
-194.40521,-31.519318,-17.87447,0.19990297,1.8400096
-388.95795,68.38167,-56.234158,-12.019,-9.614678
-519.68134,59.79373,3.7137315,-3.2415373,-15.699581
-303.33435,57.91509,-17.741913,38.693287,3.302172
-353.98038,121.59922,-37.380894,-1.9079527,-2.7654104
-410.85672,24.362541,-51.56009,0.32584897,-20.785326
-404.24036,53.955673,-65.82802,-15.180022,-5.766717
-495.668,105.16949,-26.67459,33.376736,20.669401
-340.80438,54.86433,5.992937,-5.9714103,6.329738
-313.7984,72.840614,-41.517307,-9.146394,-6.19775
-578.1548,100.257065,-16.429998,-16.62471,-5.4401956
-386.7495,116.99419,-38.00115,-13.312026,-20.851898
-105.1917,69.50658,-76.730576,-9.9587555,-36.67145
-284.13828,12.070935,-10.725458,-19.792568,-22.25816
-343.29855,80.60041,-28.691042,9.905458,1.5422205
-396.9474,97.33719,8.921645,-13.982146,-62.299896
-218.20018,107.45119,-42.307343,-15.722909,-34.256725
-356.36426,32.046177,-52.81663,5.862881,2.5656993
-238.08218,49.2789,-96.31951,-14.84792,-33.205067
-451.78668,48.461372,60.616714,28.660435,32.7897
-318.239,117.77069,-4.9140244,17.375374,2.4505298
-240.0835,69.45227,-94.83001,16.017185,-40.724728
-480.1137,107.98612,15.039742,25.524113,11.168368
-307.5827,53.46326,-60.879734,0.30499387,-37.800636
-433.61923,44.63669,44.741894,23.650269,34.0892
-413.25415,89.97234,21.47846,14.191465,-14.363446
-550.1661,91.34282,-42.21085,34.922703,7.5979004
-556.6831,52.305386,17.22237,39.577908,23.697935
-440.82584,108.28528,27.251577,33.222336,16.057951
-547.2324,80.29647,-12.209984,41.63889,-15.886761
-445.0035,81.29773,-32.80179,12.90171,-21.1095
-423.8451,45.745655,40.480682,22.101505,33.56883
-381.67795,33.136246,-6.5599165,4.511002,1.6662302
-480.5134,115.87311,11.869875,12.884101,8.207749
-435.87338,51.19769,54.464317,28.27,32.52084
-287.626,113.471054,-4.9088454,20.833353,38.109795
-461.56628,118.66657,10.258775,24.739162,13.218817
-226.91942,78.56312,-25.352098,44.09011,-4.0781446
-427.71008,55.710735,-51.725246,-14.559991,-6.503586
-339.30667,100.78308,-2.5634792,14.071103,-8.080593
-314.53052,122.651184,-74.929535,-27.183186,-27.098297
-420.68686,44.309334,49.698044,28.943924,32.094685
-248.36183,123.03326,21.105776,17.425953,2.8615434
-404.7528,65.565865,-11.344733,-22.213528,5.445228
-350.10486,26.388027,-56.11557,10.894392,-26.419434
-414.22687,55.29117,-53.353607,-14.880206,-14.235065
-432.13007,38.01121,-23.309149,11.285723,12.776076
-416.45068,97.79823,-23.98218,-13.291708,-42.166103
-245.42892,68.771866,-64.77373,-13.88881,-21.639448
-381.2826,44.313095,45.208935,31.073965,28.998335
-283.1066,41.176224,-38.21157,11.478314,-20.846954
-450.51404,44.28419,54.859455,28.370611,35.927017
-361.48654,72.73629,5.867043,44.323616,-13.026591
-177.96805,98.43569,-53.883263,3.3978527,-10.9553175
-591.7012,64.9828,20.204403,36.463055,30.589457
-422.8837,58.76474,-20.252333,-7.3747597,-9.227794
-450.49612,38.43616,53.674038,29.136414,36.67243
-384.53696,43.418037,-32.04611,-14.388044,-27.105179
-105.732666,60.898643,-48.961994,-56.498375,-56.35582
-408.57297,66.629074,-2.6546524,34.176163,36.492363
-367.508,45.970524,-41.95743,-9.259696,-10.87573
-434.9403,47.576748,50.46408,26.480022,31.75076
-229.46715,71.99484,-10.239009,5.4424267,-3.554992
-261.99542,-16.629725,-44.884003,34.200054,-4.816103
-276.1586,95.162674,-35.423985,30.705536,-14.005721
-190.38098,53.83607,-61.835953,-0.43194503,-33.332222
-277.66272,64.05544,-24.161911,36.06836,5.293243
-252.76088,105.31236,-20.610006,48.919983,10.140471
-408.22244,105.18597,15.727875,-4.157854,14.769007
-309.152,11.72591,-62.95987,-8.998042,-18.47017
-533.9759,24.435091,2.7074106,12.141596,0.26845935
-367.21375,154.8396,45.849976,33.575577,35.045135
-418.30914,12.1508465,-29.770954,4.7656794,-16.303663
-258.8041,75.76134,-50.874832,-2.0269876,-25.82669
-331.36914,75.64459,-75.91027,-13.474552,-14.6721
